zaxis,yaxis,H,B,C,O,F,Na,Mg,Al,Si,P,S,Cl,K,Ca,Ti,V,Mn,Fe,Ni,Cu,Zn,As,Se,Ag,Sb,Ba,Pb,Bi,U,REE
Al,Ca,0.28907563025210087,0.024369747899159664,0.018487394957983194,0.3764705882352941,0.05546218487394958,0.1453781512605042,0.10504201680672269,0.3831932773109244,0.2747899159663866,0.0453781512605042,0.0453781512605042,0.02773109243697479,0.07983193277310924,0.3831932773109244,0.015966386554621848,0.010084033613445379,0.03697478991596639,0.1092436974789916,0.0,0.007563025210084034,0.0025210084033613447,0.009243697478991597,0.0,0.0,0.0016806722689075631,0.023529411764705882,0.009243697478991597,0.0,0.0008403361344537816,0.03613445378151261
Al,Ti,0.0226890756302521,0.0025210084033613447,0.0,0.04285714285714286,0.0025210084033613447,0.010084033613445379,0.021848739495798318,0.04285714285714286,0.024369747899159664,0.0025210084033613447,0.0,0.0008403361344537816,0.008403361344537815,0.015966386554621848,0.04285714285714286,0.0008403361344537816,0.0033613445378151263,0.02773109243697479,0.0,0.0,0.004201680672268907,0.0025210084033613447,0.0,0.0,0.0008403361344537816,0.004201680672268907,0.0,0.0,0.0,0.005042016806722689
Al,V,0.031932773109243695,0.0008403361344537816,0.0008403361344537816,0.03529411764705882,0.0025210084033613447,0.0058823529411764705,0.008403361344537815,0.03529411764705882,0.013445378151260505,0.005042016806722689,0.0016806722689075631,0.0,0.0016806722689075631,0.010084033613445379,0.0008403361344537816,0.03529411764705882,0.005042016806722689,0.0058823529411764705,0.0016806722689075631,0.0033613445378151263,0.0025210084033613447,0.0008403361344537816,0.0,0.0,0.0008403361344537816,0.0016806722689075631,0.0008403361344537816,0.0,0.0016806722689075631,0.0025210084033613447
Al,Mn,0.08403361344537816,0.0067226890756302525,0.0016806722689075631,0.10168067226890756,0.009243697478991597,0.026050420168067228,0.03697478991596639,0.10168067226890756,0.05630252100840336,0.03529411764705882,0.005042016806722689,0.0,0.015966386554621848,0.03697478991596639,0.0033613445378151263,0.005042016806722689,0.10168067226890756,0.043697478991596636,0.0,0.0,0.007563025210084034,0.004201680672268907,0.0,0.0,0.0016806722689075631,0.005042016806722689,0.0016806722689075631,0.0,0.0,0.010084033613445379
Al,Fe,0.18067226890756302,0.021848739495798318,0.0025210084033613447,0.2411764705882353,0.019327731092436976,0.06302521008403361,0.09831932773109243,0.246218487394958,0.1369747899159664,0.04957983193277311,0.021848739495798318,0.005042016806722689,0.03949579831932773,0.1092436974789916,0.02773109243697479,0.0058823529411764705,0.043697478991596636,0.246218487394958,0.0033613445378151263,0.008403361344537815,0.01680672268907563,0.011764705882352941,0.0,0.0,0.0033613445378151263,0.012605042016806723,0.007563025210084034,0.0,0.0016806722689075631,0.021848739495798318
Al,Ni,0.009243697478991597,0.0,0.0008403361344537816,0.010084033613445379,0.0,0.0,0.0025210084033613447,0.012605042016806723,0.0025210084033613447,0.0,0.005042016806722689,0.0,0.0,0.0,0.0,0.0016806722689075631,0.0,0.0033613445378151263,0.012605042016806723,0.0033613445378151263,0.0016806722689075631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Al,Cu,0.040336134453781515,0.0,0.0008403361344537816,0.047058823529411764,0.0033613445378151263,0.004201680672268907,0.0033613445378151263,0.05126050420168067,0.008403361344537815,0.0058823529411764705,0.019327731092436976,0.0067226890756302525,0.0058823529411764705,0.007563025210084034,0.0,0.0033613445378151263,0.0,0.008403361344537815,0.0033613445378151263,0.05126050420168067,0.0025210084033613447,0.013445378151260505,0.0008403361344537816,0.0,0.0025210084033613447,0.0008403361344537816,0.0058823529411764705,0.0,0.0,0.0
Al,Zn,0.03361344537815126,0.0,0.0008403361344537816,0.037815126050420166,0.0,0.004201680672268907,0.013445378151260505,0.03949579831932773,0.010924369747899159,0.005042016806722689,0.0067226890756302525,0.0,0.0058823529411764705,0.0025210084033613447,0.004201680672268907,0.0025210084033613447,0.007563025210084034,0.01680672268907563,0.0016806722689075631,0.0025210084033613447,0.03949579831932773,0.0033613445378151263,0.0,0.0,0.0008403361344537816,0.0,0.0,0.0,0.0,0.0
Al,As,0.041176470588235294,0.0016806722689075631,0.0,0.052941176470588235,0.004201680672268907,0.010924369747899159,0.007563025210084034,0.052941176470588235,0.0058823529411764705,0.0008403361344537816,0.0058823529411764705,0.0016806722689075631,0.007563025210084034,0.009243697478991597,0.0025210084033613447,0.0008403361344537816,0.004201680672268907,0.011764705882352941,0.0,0.013445378151260505,0.0033613445378151263,0.052941176470588235,0.0,0.0,0.0008403361344537816,0.0025210084033613447,0.0033613445378151263,0.0,0.0025210084033613447,0.0033613445378151263
Al,Se,0.0033613445378151263,0.0,0.0,0.0033613445378151263,0.0,0.0,0.0,0.0033613445378151263,0.0008403361344537816,0.0,0.0,0.0008403361344537816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008403361344537816,0.0,0.0,0.0033613445378151263,0.0,0.0,0.0,0.0,0.0,0.0,0.0
